Date Scraped,Job Title,Company Name,Location,Salary Range,Date Posted,Applicants,Job Level,Industry,Description,Recruiter Name,Recruiter Position,Job Link
2024-04-01,Full Stack Engineer - Front End Focused,seasonshare,"Denver, CO",NA,13 hours ago,Be among the first 25 applicants,Entry level,Entertainment,"Season Share is a Sports Ticketing Technology Software ProviderWe are looking for a Senior full-stack JavaScript developer interested in developing products used by the biggest teams in professional and collegiate sports. Our team is fascinated by building technology to help fans get tickets in a more fun and affordable way.100s of thousands of sports fans and college students use our products every month to form friend groups, claim tickets to the upcoming games, and purchase season ticket packages through our fun, subscription plan offering. We’re the first to bring a Netflix style subscription to sports ticketing.As a Senior Full Stack Engineer at Season Share, you will be responsible for designing, developing and maintaining full stack web apps.We Use React, NodeJS And MySQL Across Our Entire Product Suite. You Can Anticipate Working With The Following Technologies Day To DayReact/ReduxSQLMongoDBMochaJSExample Projects Of a Full Stack EngineerDesign user friendly features and productsReceive product requirements and design database models to facilitate business data flowWrite API endpoints consumed by front end React apps to facilitate new featuresWrite unit tests for your own endpointsIntegrate with third party REST APIsMake database design decisions new accommodate new featuresIntegrate with third party APIs that handle ticketing business logicAdd more features to the admin dashboard to make quality of life improvements for operations staffBonus PointsNatural leader with aspirations of becoming a manager and leading a teamWe are looking for a full time highly skilled Senior Full-Stack Engineer who is comfortable with both front and back end programming – preferably with expertise in and React.You will develop the future functionality of our product and be involved in the full development lifecycle. We are seeking a highly motivated individual who is comfortable in a fast-paced start-up environment as well as working with a remote development team. You will have the opportunity to work within a highly motivated and collaborative team.QualificationsWell rounded Full-Stack developer with exposure to all layers of application and developmentFront-end focused with designing productsExcellent development skills in and ReactProficiency with fundamental front end languages such as HTML, CSS, and JavascripteCommerce experience (even as a hobby)Sports fanDeployed customer-facing software into a product environmentStrong analytical and critical thinkingGood communication skillsNice to haveFamiliarity with ReduxExperience with eCommerceEntrepreneurial mindset, can think in terms of product and from a sports fan perspective.",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3875647952&keywords=software%20engineer&location=united%20states
2024-04-01,Full-Stack Engineer,Team Remotely Inc,"Boston, MA","$57,000.00/yr - $67,000.00/yr",18 hours ago,63 applicants,Entry level,Software Development,"This is a remote position. Full-Stack Engineer (1 year experience, remote)Be part of our future! This job posting builds our talent pool for potential future openings. We'll compare your skills and experience against both current and future needs. If there's a match, we'll contact you directly. No guarantee of immediate placement, and we only consider applications from US/Canada residents during the application process. Hiring Type: Full-Time Base Salary: $57K-$67K Per Annum.What You Get To Do every day:Build and maintain business-critical software to process and record customers' retirement savings Collaborate with other engineers and stakeholders to share knowledge and build expertise Develop ownership over domains in our system and make informed engineering tradeoffs Advocate for and delight internal and external users Improve engineering standards, tooling, and processes What you bring to the role:1 year of experience building and maintaining software in production Desire to work with the following technologies: Node, TypeScript, React, AWS and PostgreSQL Top-notch communication skills. You can communicate well with engineers and non-engineers alike Enjoy mentoring other engineers and deeply reviewing their code Proactive and empathetic mindset - you love to roll up your sleeves to fix problems for our customers Nice to have:Experience using and developing component libraries/design systems Familiarity with React Hooks Prior knowledge of GraphQL System design & architecture experience Self-driven and willing to learn",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3878776399&keywords=software%20engineer&location=united%20states
2024-04-01,Software Engineer (Remote) - Junior Level,SynergisticIT,"Houston, TX",NA,13 hours ago,Be among the first 25 applicants,Entry level,IT Services and IT Consulting,"Since 2010 Synergisticit has helped Jobseekers differentiate themselves by providing candidates the requisite skills and experience to outperform at interviews and clients. Here at SynergisticIT We just don't focus on getting you a Job we make careers.All Positions are open for all visas and US citizensWe at Synergisticit understand the problem of the mismatch between employer's requirements and Employee skills and that's why since 2010 we have helped 1000's of candidates get jobs at technology clients like apple, google, Paypal, western union, Client, visa, walmart lab s etc to name a few.We have an excellent reputation with the clients. Currently, We are looking for entry-level software programmers, Java Full stack developers, Python/Java developers, Data analysts/ Data Scientists, Machine Learning engineers for full time positions with clients.Who Should Apply Recent Computer science/Engineering /Mathematics/Statistics or Science Graduates or People looking to switch careers or who have had gaps in employment and looking to make their careers in the Tech Industry.We assist in filing for STEM extension and also for H1b and Green card filing to CandidatesIf you applied for a job and got emails from our Job Placement Program team please email them or ask them to take you off their distribution list and make you unavailable as they share the same database with the client servicing team.please check the below links to see success outcomes of our candidates and our participation at different Tech industry events and how we are different from other organizations in helping Jobseekers secure Tech careers(url removed)We regularly interact with the Top Tech companies to give our candidates a competitive advantage-Please see us exhibiting at Oracle Cloud world /Oracle Java one (Las vegas) -2023/2022 and at Gartner Data Analytics Summit (Florida)-2023(url removed)(url removed)For preparing for interviews please visit (url removed)We are looking for the right matching candidates for our clientsPlease apply via the job postingREQUIRED SKILLS For Java /Full Stack/Software ProgrammerBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleProject work on the skillsKnowledge of Core Java , javascript , C++ or software programmingSpring boot, Microservices, Docker, Jenkins and REST API's experienceExcellent written and verbal communication skillsFor data Science/Machine learning PositionsRequired SkillsBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITProject work on the technologies neededHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleKnowledge of Statistics, SAS, Python, Computer Vision, data visualization toolsExcellent written and verbal communication skillsPreferred skills: NLP, Text mining, Tableau, PowerBI, SAS, TensorflowIf you get emails from our Job Placement team and are not interested please email them or ask them to take you off their distribution list and make you unavailable as they share the same database with the client servicing team who only connect with candidates who are matching client requirements.No phone calls please. Shortlisted candidates would be reached out. No third party or agency candidates or c2c candidates",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3879101035&keywords=software%20engineer&location=united%20states
2024-04-01,Website Developer,Team Remotely Inc,"Detroit, MI","$56,000.00/yr - $66,000.00/yr",18 hours ago,36 applicants,Entry level,Software Development,"This is a remote position. Website Developer (1 year experience, remote)Be part of our future! This job posting builds our talent pool for potential future openings. We'll compare your skills and experience against both current and future needs. If there's a match, we'll contact you directly. No guarantee of immediate placement, and we only consider applications from US/Canada residents during the application process. Hiring Type: Full-Time Base Salary: $56K-$66K Per Annum.Responsibilities:Write well-designed, testable, efficient code by using best software development practices Create website layout/user interface by using standard HTML/CSS practices Integrate data from various back-end services and databases Gather and refine specifications and requirements based on technical needs Stay plugged into emerging technologies/industry trends and apply them to operations and activities Requirements and skills:1+ years of proven working experience in web programming Top-notch programming skills and in-depth knowledge of modern HTML/CSS A solid understanding of how web applications work including security, session management, and best development practices Adequate knowledge of relational database systems, Object Oriented Programming, and web application development Hands-on experience with network diagnostics, network analytics tools Basic knowledge of the Search Engine Optimization process Ability to work and thrive in a fast-paced environment, learn rapidly, and master diverse web technologies and techniques. BS in computer science or a related field",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3878780042&keywords=software%20engineer&location=united%20states
2024-04-01,Software Engineer,American Express Global Business Travel,"Chicago, IL","$60,000.00/yr - $120,000.00/yr",3 hours ago,Be among the first 25 applicants,Not Applicable,"Events Services, Hospitality, and Travel Arrangements","Amex GBT is a place where colleagues find inspiration in travel as a force for good and – through their work – can make an impact on our industry. We’re here to help our colleagues achieve success and offer an inclusive and collaborative culture where your voice is valued.Ready to explore a career path? Start your journey.Must be Located in Chicago Area*Key Duties & ResponsibilitiesDesign, develop and test new applications and featuresParticipate in the evolutions and maintenance of existing systemsMonitor the production for unexpected behaviorPropose new ideas to enhance the product either functionally or technicallyAlways learn, and help learningExperience/QualificationsOperational knowledge of C# and TypeScript/JavaScriptUnit test & TDD methodology are assetsTeam spirit, analytical and synthesis skillsPassion, software craftmanship, culture of excellence, Clean CodeEnglish: fluent (multicultural and international team)Professional/Technical SkillsC#, .NET, ASP.NET Core Web APIHTML, CSS, JavaScript, TypeScript, Vue.jsOracle, Couchbase, RabbitMQELK (Elasticsearch, Logstash, Kibana)GIT, GitHub, TeamCity, Docker, AnsibleLocationUnited States - Illinois - ChicagoThe US national annual base salary range for this position is from $60,000 to $120,000. The national range provided includes the base salary that GBT expects to pay for the role. Actual base salary will be based on factors including the scope and complexity of the role and the successful candidate’s relevant experience, skills, knowledge, and work location.In addition to base salary, this role is eligible for an annual Performance Based Incentive, which rewards participants based on company performance. For information about our comprehensive US benefits programs and eligibility, please review our Benefits-at-a-Glance document.Benefits at a glanceThe #TeamGBT ExperienceWork and life: Find your happy medium at Amex GBT.Flexible benefits are tailored to each country and start the day you do. These include health and welfare insurance plans, retirement programs, parental leave, adoption assistance, and more.Travel perks: get a choice of deals each week from major travel providers on everything from flights to hotels to cruises and car rentals.Develop the skills you want when the time is right for you, with global tuition assistance, access to over 20,000 courses on our learning platform, leadership courses, and new job openings available to internal candidates first.We strive to champion Diversity, Equity, and Inclusion in every aspect of our business at GBT. You can connect with colleagues through our global Inclusion Groups, centered around common identities or initiatives, to discuss challenges, obstacles, achievements, and drive company awareness and action.Wellbeing resources to support mental and emotional health for you and your immediate family.And much more!All qualified applicants will receive equal consideration for employment without regard to age, gender identity (including pregnancy, childbirth, reproductive health decisions, or related medical conditions), sexual orientation, race, color, religion, creed, national origin, disability, veteran status, citizenship or marital status. It is our policy to maintain an equal-opportunity environment free from intimidation, harassment or bias for our candidates, colleagues, clients and suppliers.We are committed to providing reasonable accommodation to individuals with disabilities. Please, let your recruiter know if you need an accommodation at any point during the hiring process. For more details, please consult GBT Recruitment Privacy Statement.What if I don’t meet every requirement? If you’re passionate about our mission and believe you’d be a phenomenal addition to our team, don’t worry about “checking every box;"" please apply anyway. You may be exactly the person we’re looking for!",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3876041380&keywords=software%20engineer&location=united%20states
2024-04-01,Java Software Engineer,Team Remotely Inc,"Detroit, MI","$59,000.00/yr - $69,000.00/yr",18 hours ago,71 applicants,Entry level,Software Development,"This is a remote position. Java Software Engineer (1 year experience, remote)Be part of our future! This job posting builds our talent pool for potential future openings. We'll compare your skills and experience against both current and future needs. If there's a match, we'll contact you directly. No guarantee of immediate placement, and we only consider applications from US/Canada residents during the application process. Hiring Type: Full-Time Base Salary: $59K-$69K Per Annum.Description:As an Entry Level Software Engineer, you will have the opportunity to work on cutting-edge projects, collaborate with experienced professionals, and contribute to the development of innovative software solutions. This is a great opportunity for recent graduates or individuals with limited professional experience in software engineering to kickstart their careers.Responsibilities:Collaborate with the development team to design, develop, and test software applications Write clean, efficient, and maintainable code Participate in code reviews to ensure high-quality standards are met Identify and troubleshoot software defects and issues Contribute to the improvement of existing software products Keep up-to-date with emerging technologies and industry trends Communicate effectively with team members to ensure successful project completion Requirements:Bachelor's degree in Computer Science, Software Engineering, or a related field (or equivalent experience) Strong understanding of software development fundamentals Proficiency in one or more programming languages (such as Java, Python, C++, or JavaScript) Familiarity with software development tools and frameworks Ability to work independently and as part of a team Excellent problem-solving and analytical skills Strong communication and collaboration abilities Preferred Qualifications:Experience with version control systems (e.g., Git) Knowledge of web development technologies (HTML, CSS, JavaScript) Understanding of software testing methodologies and techniques Familiarity with agile development methodologies (Scrum, Kanban) Projects or internships showcasing your software development skills",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3878779067&keywords=software%20engineer&location=united%20states
2024-04-01,Junior Backend Engineer,Team Remotely Inc,"Kansas City, KS","$56,000.00/yr - $66,000.00/yr",12 hours ago,Be among the first 25 applicants,Entry level,Software Development,"Junior Backend Engineer (1 year experience, onsite)Be part of our future! This job posting builds our talent pool for potential future openings. Well compare your skills and experience against both current and future needs. If theres a match, well contact you directly. No guarantee of immediate placement, and we only consider applications from US/Canada residents during the application process. Hiring Type: Full-Time Base Salary: $56K-$66K Per Annum.Summary:You will play a key role in implementing new features, optimizing performance, and ensuring the reliability of our applications. This is an excellent opportunity for someone who is passionate about backend development and wants to grow their skills in a dynamic and challenging environment.Responsibilities:Collaborate with the development team to design, develop, and maintain backend systems that meet the needs of our applications. Write clean, maintainable, and efficient code using best practices. Implement new features and functionality based on product requirements. Optimize backend systems for performance, scalability, and reliability. Troubleshoot and resolve software defects and issues on time. Collaborate with cross-functional teams to ensure seamless integration between the backend and frontend components. Participate in code reviews to maintain code quality and provide constructive feedback. Stay up to date with industry trends and technologies related to backend development. Requirements:Bachelors degree in Computer Science, Engineering, or a related field. Strong understanding of backend development principles and concepts. Proficiency in at least one backend programming language such as Python, Java, or Ruby. Familiarity with web frameworks (e.g., Django, Spring, Ruby on Rails). Experience with relational databases (e.g., MySQL, PostgreSQL) and writing efficient SQL queries. Knowledge of RESTful APIs and experience in building and consuming them. Familiarity with version control systems (e.g., Git). Strong problem-solving skills and attention to detail. Excellent communication and collaboration skills. Ability to work effectively both independently and as part of a team. Preferred Qualifications:Experience with cloud platforms such as AWS, Azure, or Google Cloud. Familiarity with NoSQL databases (e.g., MongoDB, Cassandra). Understanding of containerization and orchestration technologies (e.g., Docker, Kubernetes). Knowledge of CI/CD pipelines and automated testing frameworks. Exposure to front-end technologies such as HTML, CSS, and JavaScript. Active participation in open-source projects or personal coding projects.",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3879154094&keywords=software%20engineer&location=united%20states
2024-04-01,Junior Backend Engineer,Team Remotely Inc,"Boston, MA",NA,18 hours ago,105 applicants,Entry level,Software Development,"This is a remote position. Junior Backend Engineer (1 year experience, remote)Be part of our future! This job posting builds our talent pool for potential future openings. We'll compare your skills and experience against both current and future needs. If there's a match, we'll contact you directly. No guarantee of immediate placement, and we only consider applications from US/Canada residents during the application process. Hiring Type: Full-Time Base Salary: $56K-$66K Per Annum.Summary:You will play a key role in implementing new features, optimizing performance, and ensuring the reliability of our applications. This is an excellent opportunity for someone who is passionate about backend development and wants to grow their skills in a dynamic and challenging environment.Responsibilities:Collaborate with the development team to design, develop, and maintain backend systems that meet the needs of our applications. Write clean, maintainable, and efficient code using best practices. Implement new features and functionality based on product requirements. Optimize backend systems for performance, scalability, and reliability. Troubleshoot and resolve software defects and issues on time. Collaborate with cross-functional teams to ensure seamless integration between the backend and frontend components. Participate in code reviews to maintain code quality and provide constructive feedback. Stay up to date with industry trends and technologies related to backend development. Requirements:Bachelor's degree in Computer Science, Engineering, or a related field. Strong understanding of backend development principles and concepts. Proficiency in at least one backend programming language such as Python, Java, or Ruby. Familiarity with web frameworks (e.g., Django, Spring, Ruby on Rails). Experience with relational databases (e.g., MySQL, PostgreSQL) and writing efficient SQL queries. Knowledge of RESTful APIs and experience in building and consuming them. Familiarity with version control systems (e.g., Git). Strong problem-solving skills and attention to detail. Excellent communication and collaboration skills. Ability to work effectively both independently and as part of a team. Preferred Qualifications:Experience with cloud platforms such as AWS, Azure, or Google Cloud. Familiarity with NoSQL databases (e.g., MongoDB, Cassandra). Understanding of containerization and orchestration technologies (e.g., Docker, Kubernetes). Knowledge of CI/CD pipelines and automated testing frameworks. Exposure to front-end technologies such as HTML, CSS, and JavaScript. Active participation in open-source projects or personal coding projects.",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3878778132&keywords=software%20engineer&location=united%20states
2024-04-01,Java Software Engineer,Team Remotely Inc,"Halifax, VA",NA,12 hours ago,Be among the first 25 applicants,Entry level,Software Development,"Java Software Engineer (1 year experience, onsite)Be part of our future! This job posting builds our talent pool for potential future openings. Well compare your skills and experience against both current and future needs. If theres a match, well contact you directly. No guarantee of immediate placement, and we only consider applications from US/Canada residents during the application process. Hiring Type: Full-Time Base Salary: $57K-$67K Per Annum.Description:As an Entry Level Software Engineer, you will have the opportunity to work on cutting-edge projects, collaborate with experienced professionals, and contribute to the development of innovative software solutions. This is a great opportunity for recent graduates or individuals with limited professional experience in software engineering to kickstart their careers.Responsibilities:Collaborate with the development team to design, develop, and test software applications Write clean, efficient, and maintainable code Participate in code reviews to ensure high-quality standards are met Identify and troubleshoot software defects and issues Contribute to the improvement of existing software products Keep up-to-date with emerging technologies and industry trends Communicate effectively with team members to ensure successful project completion Requirements:Bachelors degree in Computer Science, Software Engineering, or a related field (or equivalent experience) Strong understanding of software development fundamentals Proficiency in one or more programming languages (such as Java, Python, C++, or JavaScript) Familiarity with software development tools and frameworks Ability to work independently and as part of a team Excellent problem-solving and analytical skills Strong communication and collaboration abilities Preferred Qualifications:Experience with version control systems (e.g., Git) Knowledge of web development technologies (HTML, CSS, JavaScript) Understanding of software testing methodologies and techniques Familiarity with agile development methodologies (Scrum, Kanban) Projects or internships showcasing your software development skills",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3879154101&keywords=software%20engineer&location=united%20states
2024-04-01,Full Stack (React) Developer,Morgan Stanley,"Alpharetta, GA",NA,21 hours ago,Over 200 applicants,Not Applicable,"Financial Services, Investment Banking, and Investment Management","DescriptionWe are a seeking highly driven technologist, possessing strong technical and analytic skills with the ability to work in a fast-paced collaborative environment. The Front End Developer will work on complex projects within applications development. This person will work with the team to solve complex application development tasks.ResponsibilitiesEffectively work with the PMO, Development, Product Management, Business and Technical Operations, Systems Engineering, Infrastructure, Networks and Architecture teamsDesign and develop front-end React/Angular based application.Performs new development, maintenance fixes and enhancements to meet business requirements.Draft and review architectural diagrams, specifications, business requirements as well as various design documents.Work with our existing technology stack (Java, C++, Linux, Unix, Open Source Platforms, and SOA) as well as new technologies for our next generation solutions.Documents technical requirements, program and subsystem designs, resolutions to system problems, project task descriptions, effort estimates, and unit and integration tests.Acquire a robust understanding of financial products, services, processes, and organizational structure in order to find optimal solutions.Maintain awareness of industry trends, compliance concerns, risk control processes, and regulatory landscapeQualifications/RequirementsSelf-motivated, highly organized, team player who thrives in a fast-paced environment with the ability to learn quickly and work independently.Minimum 3 years of ReactJS and other modern JavaScript libraries and toolingExperience with Java, Spring, Spring Boot, Hibernate, UI development.A solid understanding of responsive design/development and mobile-web best practices.Proficient understanding of code versioning tools, such as Git and BitbucketPractical experience and understanding of low latency messaging middlewarePractical experience working within the Scrum Framework and Agile methodologiesMust possess strong analytical, troubleshooting, and problem-solving skillsExcellent English verbal and written communication skillsPractical experience with relational databases (Oracle, Sybase)Morgan Stanley's goal is to build and maintain a workforce that is diverse in experience and background but uniform in reflecting our standards of integrity and excellence. Consequently, our recruiting efforts reflect our desire to attract and retain the best and brightest from all talent pools. We want to be the first choice for prospective employees.It is the policy of the Firm to ensure equal employment opportunity without discrimination or harassment on the basis of race, color, religion, creed, age, sex, sex stereotype, gender, gender identity or expression, transgender, sexual orientation, national origin, citizenship, disability, marital and civil partnership/union status, pregnancy, veteran or military service status, genetic information, or any other characteristic protected by law.Morgan Stanley is an equal opportunity employer committed to diversifying its workforce (M/F/Disability/Vet).Posting DateMar 8, 2024Primary LocationAmericas-United States of America-Georgia-AlpharettaEducation LevelBachelor's DegreeJobDevelopmentEmployment TypeFull TimeJob LevelAssociate",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3842476573&keywords=software%20engineer&location=united%20states
2024-04-01,Entry Level Software Developer,SynergisticIT,"San Francisco, CA",NA,13 hours ago,Be among the first 25 applicants,Entry level,IT Services and IT Consulting,"For more than 12+ years Synergisticit has helped Jobseekers differentiate themselves by providing candidates the requisite skills and experience to outperform at interviews and clients. Here at SynergisticIT We just don't focus on getting you a Job we make careers.All Positions are open for all visas and US citizensWe are matchmakers we provide clients with candidates who can perform from day 1 of starting work. In this challenging economy every client wants to save $$$'s and they want the best value for their money. Jobseekers need to self-evaluate if they have the requisite skills to meet client requirements and needs as Clients now post covid can also hire remote workers which increases even more competition for jobseekers.We at Synergisticit understand the problem of the mismatch between employer's requirements and Employee skills and that's why since 2010 we have helped 1000's of candidates get jobs at technology clients like apple, google, Paypal, western union, Client, visa, walmart labs etc to name a few.We have an excellent reputation with the clients. Currently, We are looking for entry-level software programmers, Java Full stack developers, Python/Java developers, Data analysts/ Data Scientists, Machine Learning engineers for full time positions with clients.Who Should Apply Recent Computer science/Engineering /Mathematics/Statistics or Science Graduates or People looking to switch careers or who have had gaps in employment and looking to make their careers in IT IndustryWe assist in filing for STEM extension and also for H1b and Green card filing to CandidatesWe also offer optionally Skill and technology enhancement programs for candidates who are either missing skills or are lacking Industry/Client experience with Projects and skills. Candidates having difficulty in finding jobs or cracking interviews or who wants to improve their skill portfolio. If they are qualified with enough skills and have hands on project work at clients then they should be good to be submitted to clients. Shortlisting and selection is totally based on clients discretion not ours.please check the below links to see success outcomes of our candidates and our participation at different Tech industry events and how we are different from other organizations in helping Jobseekers secure Tech careersWe regularly interact with the Top Tech companies to give our candidates a competitive advantage-Please see us exhibiting at Oracle Cloud world /Oracle Java one (Las vegas) -2023/2022 and at Gartner Data Analytics Summit (Florida)-2023(url removed)(url removed)(url removed)(url removed)For preparing for interviews please visitWe are looking for the right matching candidates for our clientsPlease apply via the job postingREQUIRED SKILLS For Java /Full Stack/Software ProgrammerBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleProject work on the skillsKnowledge of Core Java , javascript , C++ or software programmingSpring boot, Microservices, Docker, Jenkins and REST API's experienceExcellent written and verbal communication skillsFor data Science/Machine learning PositionsRequired SkillsBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITProject work on the technologies neededHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleKnowledge of Statistics, SAS, Python, Computer Vision, data visualization toolsExcellent written and verbal communication skillsPreferred skills: NLP, Text mining, Tableau, PowerBI, SAS, TensorflowIf you get emails from our skill enhancement team please email them or ask them to take you off their distribution list and make you unavailable as they share the same database with the client servicing team who only connect with candidates who are matching client requirements.No phone calls please. Shortlisted candidates would be reached out. No third party or agency candidates or c2c candidates",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3879097279&keywords=software%20engineer&location=united%20states
2024-04-01,Software Developer(Entry Level),SynergisticIT,"Columbus, OH",NA,13 hours ago,Be among the first 25 applicants,Entry level,IT Services and IT Consulting,"2024 is finally here and we hope the Job market improves however as per a resume builder survey based on response from more than 900 companies 4 out of 10 companies are planning to have layoffs in 2024 or have a hiring freeze. Almost 390,000 tech employees have been laid off since 2022 and it's still ongoing. The effect of this has led hundreds of thousands of laid off Tech employees competing with existing Jobseekers.AI is replacing many normal jobs which were done by people. As per news reports Google is planning to Client off 30,000 employees in its ad sales who will be replaed by AI ad technology.Entry level Job seekers struggle to get responses to their applications, are getting ghosted after interviews. In such a scenario the Job seekers need to differentiate themselves by ensuring to obtain exceptional skills and technologies so that they can wear multiple roles at a client as clients now would want to expand roles and responsibilities assigned to a particular job to save costs.Since 2010 Synergisticit has helped Jobseekers differentiate themselves by providing candidates the requisite skills and experience to outperform at interviews and clients. Here at SynergisticIT We just don't focus on getting you a Job we make careers.All Positions are open for all visas and US citizensWe are matchmakers we provide clients with candidates who can perform from day 1 of starting work. In this challenging economy every client wants to save $$$'s and they want the best value for their money. Jobseekers need to self-evaluate if they have the requisite skills to meet client requirements and needs as Clients now post covid can also hire remote workers which increases even more competition for jobseekers.We at Synergisticit understand the problem of the mismatch between employer's requirements and Employee skills and that's why since 2010 we have helped 1000's of candidates get jobs at technology clients like apple, google, Paypal, western union, Client, visa, walmart lab s etc to name a few.We have an excellent reputation with the clients. Currently, We are looking for entry-level software programmers, Java Full stack developers, Python/Java developers, Data analysts/ Data Scientists, Machine Learning engineers for full time positions with clients.Who Should Apply Recent Computer science/Engineering /Mathematics/Statistics or Science Graduates or People looking to switch careers or who have had gaps in employment and looking to make their careers in the Tech Industry.We assist in filing for STEM extension and also for H1b and Green card filing to CandidatesWe also offer Skill and technology enhancement programs for candidates who are either missing skills or are lacking Industry/Client experience with Projects and skills. Candidates having difficulty in finding jobs or cracking interviews or who wants to improve their skill portfolio. If a Jobseeker is qualified with enough skills and have hands on project work at clients then they should be good to be submitted to clients. Shortlisting and selection are totally based on clients discretion not ours.If you applied for a job and got emails from our skill enhancement team please email them or ask them to take you off their distribution list and make you unavailable as they share the same database with the client servicing team.please check the below links to see success outcomes of our candidates and our participation at different Tech industry events and how we are different from other organizations in helping Jobseekers secure Tech careers(url removed)We regularly interact with the Top Tech companies to give our candidates a competitive advantage-Please see us exhibiting at Oracle Cloud world /Oracle Java one (Las vegas) -2023/2022 and at Gartner Data Analytics Summit (Florida)-2023(url removed)(url removed)(url removed)(url removed)(url removed)(url removed)For preparing for interviews please visit (url removed)We are looking for the right matching candidates for our clientsPlease apply via the job postingREQUIRED SKILLS For Java /Full Stack/Software ProgrammerBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleProject work on the skillsKnowledge of Core Java , javascript , C++ or software programmingSpring boot, Microservices, Docker, Jenkins and REST API's experienceExcellent written and verbal communication skillsFor data Science/Machine learning PositionsRequired SkillsBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITProject work on the technologies neededHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleKnowledge of Statistics, SAS, Python, Computer Vision, data visualization toolsExcellent written and verbal communication skillsPreferred skills: NLP, Text mining, Tableau, PowerBI, SAS, TensorflowIf you get emails from our skill enhancement team please email them or ask them to take you off their distribution list and make you unavailable as they share the same database with the client servicing team who only connect with candidates who are matching client requirements.No phone calls please. Shortlisted candidates would be reached out. No third party or agency candidates or c2c candidates",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3879097190&keywords=software%20engineer&location=united%20states
2024-04-01,Jr. Software Engineer,ConsultNet Technology Services and Solutions,"Rockville, MD",NA,5 hours ago,Over 200 applicants,Entry level,Staffing and Recruiting,"Title:  Jr. Software Engineer Type: Long-term Contract Location: Fully RemoteJob Description Job Description: We are seeking multiple Jr. Software Engineers to join a large financial regulator on a long-term contract basis. The Engineers will be part of a fusion team support the implementation Workday Adaptive Financial Planning models. The engineers will be part of a team and design, develop, validate, and implement models, while maintaining Power BI Dashboard/Reports and integrations built using AWS Technologies.Required Skills Required Skills:  A Bachelor's degree in IT/Computer Science or equivalent experience Possess analytical skills Ability to gather requirement from users/stakeholders Ability to convert business requirements into technical specifications Experience in SQL queries. Experience in REST API, SOAP API, API Authentication Proficient in at least one programming language  Experience using excel, formulas, and pivot tables Ability to unit test the feature(s) Willingness to learn new niche tools Experienced in AWS technologies such as AWS Storage (S3), AWS Postgress, ESMP, AWS Step Functions, AWS Lambda Functions, CICD Pipelines using Jenkins Experience implementing Workday Adaptive models, integrations, and reports Power BI reports/development experience",NA,NA,https://www.linkedin.com/jobs/search/?currentJobId=3862811072&keywords=software%20engineer&location=united%20states
